len,count,word,sentiment,topic
2,3688,人拟,2,
2,3617,烽火,2,
2,3547,吉祥,2,
2,3534,轴承,2,
2,3528,完毕,2,
1,3494,欧,2,
2,3461,暂无,2,
1,3389,青,2,
2,3296,成飞,2,
4,3282,国电电力,2,
2,3265,铜陵,2,
2,3240,百灵,2,
2,3238,宁德,2,
2,3238,紫鑫,2,
3,3208,研究院,2,
2,3159,间接,2,
1,3130,川,2,
2,3084,南风,2,
2,3066,席位,2,
2,3018,华兰,2,
2,3009,及其,2,
2,2984,安泰,2,
2,2972,连板,2,
2,2908,风能,2,
2,2890,黄河,2,
4,2869,恒瑞医药,2,
2,2781,临床,2,
1,2771,领,2,
2,2763,杉杉,2,
2,2763,白马,2,
2,2761,梅雁,2,
2,2751,合金,2,
2,2712,尔康,2,
2,2699,中富,2,
3,2654,云天化,2,
2,2627,榨菜,2,
3,2605,老白干,2,
3,2604,七匹狼,2,
2,2529,钛白,2,
2,2516,莱士,2,
2,2514,水晶,2,
2,2511,太钢,2,
2,2407,海伦,2,
4,2403,海正药业,2,
2,2402,威华,2,
2,2393,下发,2,
3,2392,亿纬锂,2,
2,2385,杰瑞,2,
1,2374,盛,2,
3,2366,李东生,2,
2,2339,盾安,2,
4,2335,燃料电池,2,
2,2263,重啤,2,
2,2253,杭萧,2,
4,2227,云铝股份,2,
2,2192,制剂,2,
2,2150,国联,2,
2,2120,汇源,2,
2,1987,海利,2,
2,1968,锆业,2,
2,1956,誉衡,2,
2,1945,骆驼,2,
2,1916,音响,2,
2,1904,汇川,2,
2,1861,软控,2,
2,1852,硅宝,2,
2,1800,安科,2,
2,1799,恒顺,2,
2,1792,德力,2,
2,1769,大洋,2,
2,1757,金固,2,
2,1711,双鹭,2,
2,1699,立讯,2,
2,1639,星马,2,
2,1617,万丰,2,
1,1616,兴,2,
2,1616,精功,2,
2,1574,伟星,2,
1,1569,片,2,
2,1568,银禧,2,
2,1560,金路,2,
3,1488,美盈森,2,
3,1471,注射液,2,
2,1463,乾照,2,
2,1435,春兴,2,
2,1427,奥特,2,
2,1408,墨龙,2,
2,1379,丹化,2,
2,1311,奥拓,2,
2,1311,凡谷,2,
2,1295,搜于,2,
2,1224,普洛,2,
3,1177,星期六,2,
1,1125,蹭,2,
2,1107,瑞泽,2,
2,1096,康盛,2,
2,877,日上,2,
2,861,鸿达,2,
1,791,纳,2,
2,741,嘉化,2,
2,730,北向,2,
2,688,航发,2,
1,652,灏,2,
2,521,益智,2,
2,285,国微,2,
2,253,事宜,2,
4,228,东方通信,2,
3,216,提示性,2,
3,209,通知书,2,
2,204,智家,2,
1,584444,的,2,
1,526154,月,2,
2,445497,中国,2,
1,438678,元,2,
1,432173,年,2,
1,347234,将,2,
1,293539,大,2,
2,267882,科技,2,
1,262681,报,2,
2,229058,行业,2,
1,228335,或,2,
2,217143,快讯,2,
1,216455,中,2,
1,212644,与,2,
2,194584,企业,2,
1,152694,等,2,
2,151162,汽车,2,
1,148502,了,2,
1,145652,是,2,
1,135948,和,2,
1,130086,为,2,
2,122500,上海,2,
3,121856,上半年,2,
1,110630,只,2,
2,108719,价格,2,
2,108365,最新,2,
2,96396,持续,2,
2,93783,房企,2,
2,92188,国际,2,
1,88179,前,2,
1,86045,人,2,
1,85134,三,2,
2,82716,白酒,2,
2,81553,北京,2,
2,80504,计划,2,
3,79844,房地产,2,
1,79549,已,2,
2,78433,万科,2,
4,77982,上市公司,2,
1,77659,后,2,
1,72271,称,2,
2,71591,今日,2,
1,70342,及,2,
1,67360,可,2,
1,66887,一,2,
1,66223,最,2,
2,65853,茅台,2,
1,65560,至,2,
2,65230,调整,2,
2,64645,预计,2,
1,63803,指,2,
2,63714,数据,2,
2,62652,电力,2,
2,62334,石油,2,
2,61471,黄金,2,
1,61398,向,2,
2,61212,时代,2,
2,61074,全球,2,
2,60715,煤炭,2,
2,60613,影响,2,
2,60160,信息,2,
2,59860,楼市,2,
2,57363,生物,2,
1,56272,点,2,
2,55319,国内,2,
1,54731,上,2,
2,53715,发布,2,
1,53396,下,2,
2,53192,城市,2,
1,52480,要,2,
1,50975,转,2,
2,50450,如何,2,
1,50372,两,2,
2,50336,平台,2,
2,50020,东方,2,
2,49128,部分,2,
1,48777,从,2,
1,47113,地,2,
2,46978,服务,2,
2,46260,三大,2,
1,44329,期,2,
2,43819,化工,2,
1,43565,看,2,
2,43452,期货,2,
2,43088,领域,2,
2,43083,消费,2,
1,42699,来,2,
1,42591,金,2,
2,42423,传媒,2,
1,42333,图,2,
2,42098,海外,2,
2,42048,医疗,2,
2,41921,协议,2,
2,41521,背后,2,
1,41278,去,2,
1,41225,车,2,
1,41208,派,2,
1,40881,谁,2,
2,40876,深圳,2,
2,40713,全国,2,
1,40465,又,2,
2,40249,山东,2,
1,40147,做,2,
2,39833,物流,2,
2,39606,电商,2,
2,39320,需求,2,
2,39279,规模,2,
3,39137,人民币,2,
2,38803,电气,2,
2,38655,光电,2,
1,37870,占,2,
1,37730,受,2,
1,37500,吗,2,
2,37132,模式,2,
2,37075,新闻,2,
2,36991,年内,2,
1,36934,买,2,
2,36740,什么,2,
2,36230,涨价,2,
1,35723,推,2,
2,35715,苏宁,2,
2,35632,传闻,2,
2,35358,策略,2,
2,34880,合同,2,
2,34870,航空,2,
2,34357,点评,2,
2,34257,年度,2,
2,34112,旅游,2,
2,34066,分析,2,
1,33915,欲,2,
2,33886,政府,2,
2,33357,保险,2,
2,33225,相关,2,
2,33175,压力,2,
2,32948,世界,2,
2,32929,再度,2,
1,32859,起,2,
2,32673,工程,2,
2,32559,出炉,2,
1,32435,天,2,
2,32106,成为,2,
1,31680,就,2,
1,31627,约,2,
1,31066,走,2,
2,31001,矿业,2,
2,30808,明年,2,
1,30720,投,2,
2,30661,软件,2,
1,30657,即,2,
2,30619,目标,2,
2,30552,港股,2,
1,30381,之,2,
1,30186,乐,2,
1,30160,更,2,
2,30024,我国,2,
2,29934,资源,2,
3,29856,亿美元,2,
2,29575,千亿,2,
1,29083,企,2,
2,28937,互动,2,
1,28846,现,2,
1,28659,系,2,
1,28626,也,2,
2,28461,分化,2,
2,28454,稀土,2,
2,28217,央行,2,
2,28145,南京,2,
2,27948,指数,2,
2,27746,土地,2,
2,27714,房价,2,
2,27710,平安,2,
1,27487,以,2,
3,27213,比亚迪,2,
2,27132,全年,2,
1,27128,这,2,
2,26799,趋势,2,
2,26726,浙江,2,
2,26718,一致,2,
2,26637,电器,2,
2,26338,移动,2,
2,26206,江苏,2,
2,26195,宁波,2,
2,26110,否认,2,
2,25826,出售,2,
2,25688,视网,2,
1,25446,深,2,
3,25359,中石化,2,
2,25227,一个,2,
2,25070,招商,2,
2,24975,客车,2,
1,24882,内,2,
2,24675,支付,2,
2,24671,调控,2,
2,24668,解析,2,
2,24447,食品,2,
1,24281,需,2,
1,24218,无,2,
1,24143,美,2,
2,24016,还是,2,
2,23976,生态,2,
2,23756,解读,2,
1,23653,云,2,
2,23600,中心,2,
2,23576,海南,2,
2,23434,恒大,2,
2,23144,揭秘,2,
2,23135,为何,2,
2,23083,四川,2,
2,23020,进行,2,
2,23001,历史,2,
3,22989,五粮液,2,
2,22887,车企,2,
2,22851,财经,2,
1,22796,出,2,
2,22791,累计,2,
2,22666,啤酒,2,
1,22661,名,2,
2,22613,香港,2,
1,22567,总,2,
2,22513,阿里,2,
2,22386,农业,2,
2,22191,青岛,2,
2,22151,再次,2,
1,22130,五,2,
1,21889,钱,2,
2,21881,油价,2,
2,21854,多少,2,
2,21835,下周,2,
2,21736,哪些,2,
2,21733,大宗,2,
2,21715,用户,2,
2,21712,中航,2,
1,21688,料,2,
2,21641,环境,2,
2,21610,月份,2,
2,21603,腾讯,2,
2,21584,家电,2,
2,21446,格局,2,
2,21384,铁路,2,
2,21268,苹果,2,
2,21250,聚焦,2,
1,21113,用,2,
2,20966,新华,2,
1,20925,比,2,
2,20866,降价,2,
2,20856,乐视,2,
2,20808,广东,2,
2,20536,三年,2,
1,20376,榜,2,
2,20348,活动,2,
2,20335,长江,2,
1,20270,双,2,
2,20213,重要,2,
2,20207,材料,2,
2,20194,美元,2,
1,20136,拿,2,
1,20131,仅,2,
1,19901,二,2,
1,19867,四,2,
2,19848,基地,2,
2,19804,武汉,2,
2,19632,信号,2,
2,19615,地方,2,
2,19601,不超,2,
2,19522,一路,2,
2,19487,万达,2,
4,19420,中兴通讯,2,
1,19404,业,2,
2,19371,小时,2,
2,19305,竞争,2,
2,19241,影视,2,
2,19215,因素,2,
2,19180,金股,2,
2,19062,提供,2,
2,18951,长期,2,
2,18924,杭州,2,
2,18699,有色,2,
3,18685,发改委,2,
2,18621,这些,2,
1,18591,均,2,
2,18457,后市,2,
2,18353,游戏,2,
2,18313,长城,2,
2,18303,拐点,2,
2,18241,标准,2,
3,18140,天然气,2,
2,18094,新疆,2,
2,18060,高铁,2,
2,17994,恒指,2,
2,17985,溢价,2,
2,17980,分行,2,
1,17920,通,2,
2,17884,中信,2,
3,17872,信用卡,2,
1,17837,煤,2,
2,17836,航运,2,
2,17768,人寿,2,
2,17704,带来,2,
2,17701,怎么,2,
1,17686,原,2,
2,17672,成都,2,
2,17581,引发,2,
2,17519,本周,2,
2,17423,实际,2,
2,17275,京东,2,
2,17233,大会,2,
2,17208,媒体,2,
2,17137,新政,2,
2,17091,保利,2,
2,17031,一带,2,
2,16996,装备,2,
2,16878,消息,2,
2,16852,操作,2,
2,16837,三成,2,
2,16796,周五,2,
1,16793,网,2,
2,16767,打开,2,
2,16756,应对,2,
2,16691,周四,2,
2,16675,周二,2,
2,16657,云南,2,
2,16619,风电,2,
2,16596,六成,2,
2,16452,原油,2,
2,16406,煤价,2,
2,16388,建筑,2,
2,16332,六大,2,
1,16305,签,2,
2,16218,教育,2,
1,16204,房,2,
1,16191,案,2,
2,16178,实力,2,
2,16176,两年,2,
2,16083,周三,2,
2,16073,国产,2,
2,16054,航天,2,
2,16004,要求,2,
2,15930,药品,2,
2,15912,四成,2,
2,15841,商品,2,
1,15840,说,2,
1,15773,过,2,
2,15726,小幅,2,
2,15725,发电,2,
1,15724,号,2,
2,15695,百货,2,
2,15565,回调,2,
2,15540,区域,2,
2,15519,融合,2,
1,15489,曾,2,
1,15486,借,2,
2,15439,财富,2,
1,15354,送,2,
2,15293,情况,2,
2,15232,湖南,2,
2,15229,格力,2,
1,15215,致,2,
1,15211,却,2,
2,15182,中海,2,
2,15170,西部,2,
1,15138,城,2,
2,15063,关于,2,
2,15009,主题,2,
2,14876,不断,2,
2,14830,密集,2,
2,14828,中药,2,
2,14806,还有,2,
2,14787,八成,2,
2,14762,配置,2,
1,14734,港,2,
1,14668,靠,2,
2,14663,存在,2,
2,14642,深度,2,
2,14598,房贷,2,
3,14570,国务院,2,
2,14536,乳业,2,
1,14482,行,2,
1,14449,_,2,
2,14440,万吨,2,
2,14398,共享,2,
2,14395,疯狂,2,
2,14379,猜想,2,
2,14352,不会,2,
2,14327,盘点,2,
4,14278,钢铁行业,2,
2,14211,钢企,2,
2,14206,专区,2,
1,14200,价,2,
2,14166,生活,2,
2,14161,主要,2,
2,14119,波动,2,
1,14052,版,2,
2,14038,兄弟,2,
1,14029,国,2,
3,14029,贾跃亭,2,
1,13939,化,2,
2,13929,华夏,2,
2,13927,铝业,2,
2,13925,河北,2,
2,13923,挑战,2,
2,13890,哪里,2,
2,13858,超市,2,
2,13852,上汽,2,
4,13830,人工智能,2,
2,13782,以上,2,
2,13759,高送,2,
2,13686,咨询,2,
2,13672,中科,2,
2,13657,专线,2,
2,13642,厦门,2,
2,13640,供给,2,
2,13622,华谊,2,
2,13607,五成,2,
2,13600,地块,2,
2,13571,符合,2,
2,13510,主线,2,
2,13492,玻璃,2,
2,13452,没有,2,
2,13291,江西,2,
1,13290,度,2,
2,13256,两成,2,
2,13241,家房,2,
2,13163,短线,2,
2,13133,集中,2,
2,13132,发生,2,
2,13094,春节,2,
2,13093,效应,2,
3,13082,敢死队,2,
2,13076,兴业,2,
2,13048,修复,2,
2,13033,纷纷,2,
2,12920,机电,2,
1,12907,级,2,
2,12899,中央,2,
2,12886,十三,2,
2,12873,大连,2,
1,12811,吃,2,
2,12792,开放,2,
1,12777,定,2,
2,12762,论坛,2,
2,12737,高科,2,
3,12686,习近平,2,
2,12682,扎堆,2,
2,12679,视频,2,
2,12668,一周,2,
1,12663,传,2,
2,12655,中兴,2,
2,12640,精选,2,
2,12621,新规,2,
2,12578,世纪,2,
2,12569,房产,2,
2,12514,酒鬼,2,
2,12442,是否,2,
1,12428,得,2,
2,12426,取消,2,
2,12426,金价,2,
2,12377,酿酒,2,
1,12376,所,2,
2,12376,午评,2,
2,12340,江淮,2,
2,12333,酝酿,2,
2,12330,比例,2,
1,12322,应,2,
4,12322,国泰君安,2,
2,12276,逐步,2,
1,12173,想,2,
2,12166,来临,2,
4,12160,房贷利率,2,
2,12141,数字,2,
2,12108,结构,2,
2,12086,最后,2,
2,12025,上行,2,
2,12021,电池,2,
1,11958,贷,2,
1,11949,南,2,
1,11945,赴,2,
1,11931,很,2,
2,11851,海通,2,
2,11845,平均,2,
2,11804,逻辑,2,
2,11792,汇率,2,
4,11785,煤炭行业,2,
2,11720,福建,2,
2,11672,内部,2,
2,11594,中铁,2,
2,11586,要闻,2,
2,11576,轿车,2,
1,11569,药,2,
3,11552,银行业,2,
2,11506,港口,2,
2,11503,有限,2,
2,11478,排名,2,
2,11470,洗牌,2,
2,11455,神华,2,
1,11442,道,2,
2,11412,变化,2,
2,11410,日本,2,
2,11410,结束,2,
3,11399,自贸区,2,
2,11395,加强,2,
1,11385,发,2,
2,11382,不是,2,
2,11371,园林,2,
2,11355,东北,2,
2,11354,酒店,2,
2,11350,微信,2,
2,11349,大众,2,
2,11336,观察,2,
2,11334,中小,2,
2,11271,综合,2,
2,11271,业内,2,
2,11229,我们,2,
2,11226,小米,2,
1,11225,开,2,
3,11215,为什么,2,
2,11207,在线,2,
1,11194,购,2,
1,11167,待,2,
1,11149,把,2,
2,11145,泸州,2,
2,11133,跨境,2,
2,11129,合计,2,
2,11115,广发,2,
2,11112,光明,2,
2,11090,索赔,2,
1,11058,谈,2,
2,11049,西安,2,
2,11025,资讯,2,
2,10966,中粮,2,
2,10950,长安,2,
2,10934,来袭,2,
1,10819,净,2,
1,10779,而,2,
2,10776,煤电,2,
2,10773,油气,2,
2,10762,力度,2,
2,10762,制度,2,
4,10751,汽车行业,2,
1,10738,电,2,
2,10735,方向,2,
1,10691,讯,2,
2,10687,设计,2,
2,10679,华为,2,
2,10656,五年,2,
2,10614,挖掘,2,
2,10611,工行,2,
2,10546,峰会,2,
2,10525,三一,2,
2,10517,电影,2,
2,10515,民企,2,
2,10497,使用,2,
2,10493,置业,2,
2,10451,联盟,2,
2,10437,已经,2,
2,10431,直达,2,
2,10426,实体,2,
2,10422,周报,2,
1,10417,老,2,
2,10413,陕西,2,
2,10378,今天,2,
2,10368,下行,2,
2,10350,社会,2,
2,10337,西藏,2,
2,10337,首页,2,
1,10310,才,2,
1,10277,设,2,
2,10270,电价,2,
2,10266,多地,2,
2,10224,机场,2,
2,10222,地铁,2,
2,10217,河南,2,
2,10186,以来,2,
2,10175,巨大,2,
1,10173,油,2,
2,10170,合肥,2,
2,10169,电网,2,
2,10159,二线,2,
2,10156,步入,2,
2,10123,高价,2,
2,10066,博弈,2,
2,10032,养老,2,
3,10027,基本面,2,
2,10026,展望,2,
3,10011,制造业,2,
2,10010,厂家,2,
1,9994,区,2,
3,9974,结构性,2,
2,9945,周一,2,
2,9934,准备,2,
2,9919,拍卖,2,
2,9914,老窖,2,
2,9908,底部,2,
1,9891,物,2,
2,9887,生意,2,
1,9871,飞,2,
3,9869,万亿元,2,
2,9827,路桥,2,
2,9806,两会,2,
2,9774,住房,2,
2,9755,到底,2,
2,9728,国航,2,
2,9716,广电,2,
2,9700,方大,2,
2,9677,选择,2,
3,9668,成品油,2,
2,9656,临时,2,
3,9645,工信部,2,
2,9631,带动,2,
2,9628,今起,2,
2,9626,内参,2,
2,9618,紫金,2,
2,9607,套房,2,
2,9602,建材,2,
2,9596,民生,2,
1,9594,岁,2,
2,9579,知道,2,
2,9552,居前,2,
1,9519,张,2,
2,9498,造纸,2,
2,9491,双双,2,
2,9490,流通,2,
2,9479,建行,2,
2,9461,存货,2,
1,9450,气,2,
2,9406,门槛,2,
1,9400,砸,2,
2,9399,车市,2,
1,9378,京,2,
2,9378,流入,2,
1,9376,丨,2,
2,9369,普遍,2,
4,9362,商业地产,2,
2,9359,需要,2,
2,9354,电缆,2,
1,9351,共,2,
2,9347,伊利,2,
1,9326,款,2,
2,9322,水平,2,
1,9322,侧,2,
2,9319,同业,2,
2,9288,企稳,2,
2,9268,解决,2,
2,9258,研报,2,
1,9254,自,2,
3,9251,万美元,2,
2,9251,内地,2,
2,9249,交通,2,
2,9219,酒业,2,
2,9215,寻找,2,
2,9184,新区,2,
2,9181,弱势,2,
2,9154,火线,2,
2,9131,加息,2,
1,9126,者,2,
2,9094,限购,2,
2,9075,神州,2,
2,9039,意见,2,
2,9036,其他,2,
3,9035,十二五,2,
1,9031,分,2,
2,9003,投行,2,
2,8957,基因,2,
2,8949,大佬,2,
2,8946,考验,2,
2,8945,超大,2,
2,8944,水务,2,
1,8943,方,2,
2,8940,计算,2,
2,8921,电源,2,
2,8899,三个,2,
2,8888,险资,2,
2,8879,百度,2,
3,8862,特斯拉,2,
2,8857,煤企,2,
3,8856,分析师,2,
2,8847,尚未,2,
2,8801,通道,2,
3,8795,流动性,2,
2,8792,常态,2,
2,8773,检测,2,
2,8769,光大,2,
1,8759,每,2,
2,8750,部门,2,
2,8745,广汽,2,
2,8709,广西,2,
2,8700,展开,2,
2,8695,概率,2,
2,8684,首套,2,
2,8659,国信,2,
2,8642,条件,2,
2,8639,福田,2,
2,8634,华电,2,
2,8620,巨额,2,
2,8617,珠海,2,
2,8596,落户,2,
2,8589,团队,2,
2,8589,主席,2,
2,8581,专业,2,
2,8577,多重,2,
2,8567,种业,2,
1,8561,远,2,
2,8557,明确,2,
2,8509,单车,2,
2,8500,指标,2,
2,8495,大战,2,
2,8490,牌照,2,
3,8489,新闻网,2,
3,8485,收益率,2,
2,8484,钢价,2,
2,8481,余额,2,
2,8479,依然,2,
2,8475,通知,2,
2,8468,这个,2,
2,8468,最具,2,
2,8447,定价,2,
2,8439,之争,2,
2,8417,两个,2,
2,8394,等待,2,
2,8376,焦点,2,
2,8373,查询,2,
2,8370,鉴定,2,
2,8368,存款,2,
2,8360,苏州,2,
1,8338,封,2,
1,8324,他,2,
1,8320,谋,2,
1,8319,逢,2,
2,8318,专项,2,
2,8307,亚洲,2,
2,8301,凤凰,2,
2,8279,远洋,2,
2,8274,体验,2,
2,8261,东航,2,
3,8260,半导体,2,
2,8247,快递,2,
2,8240,基础,2,
2,8240,酒企,2,
2,8235,方式,2,
2,8223,走出,2,
2,8208,电机,2,
3,8201,王亚伟,2,
2,8200,框架,2,
2,8198,节后,2,
1,8183,六,2,
1,8172,该,2,
4,8168,长安汽车,2,
2,8168,电站,2,
2,8166,股望,2,
2,8164,滚动,2,
2,8154,燃气,2,
2,8153,鞍钢,2,
1,8153,爱,2,
2,8125,百万,2,
2,8123,广告,2,
2,8116,海航,2,
2,8108,处于,2,
2,8108,信用,2,
2,8107,南车,2,
2,8105,招行,2,
1,8098,海,2,
2,8093,二次,2,
2,8070,王石,2,
2,8069,直播,2,
2,8056,九成,2,
2,8044,多数,2,
2,8036,构建,2,
4,8034,最新消息,2,
2,8013,腾飞,2,
2,8011,科大,2,
2,8001,雄安,2,
2,7987,一天,2,
2,7977,欧洲,2,
2,7975,路径,2,
1,7951,商,2,
3,7945,钢铁业,2,
2,7945,中远,2,
1,7933,季,2,
1,7929,华,2,
2,7925,数量,2,
2,7914,佛山,2,
2,7914,纺织,2,
2,7906,洋河,2,
2,7903,轮胎,2,
2,7902,报道,2,
2,7893,真相,2,
2,7887,页岩,2,
2,7876,信贷,2,
1,7853,当,2,
2,7850,贸易,2,
2,7843,合格,2,
2,7843,故事,2,
1,7835,齐,2,
2,7828,欧元,2,
2,7799,两家,2,
2,7770,长沙,2,
2,7767,神秘,2,
2,7767,永辉,2,
2,7758,辽宁,2,
2,7752,车展,2,
3,7749,运营商,2,
2,7745,体育,2,
2,7740,依旧,2,
3,7736,独角兽,2,
2,7727,决定,2,
3,7720,京津冀,2,
3,7718,消费者,2,
1,7717,着,2,
1,7707,周,2,
2,7689,独立,2,
3,7687,铁矿石,2,
2,7684,形成,2,
4,7680,电力行业,2,
2,7674,到来,2,
2,7665,南北,2,
2,7653,入市,2,
2,7650,定位,2,
3,7642,倒计时,2,
2,7628,货运,2,
2,7623,收官,2,
2,7622,光线,2,
2,7617,南航,2,
2,7610,低位,2,
1,7589,粤,2,
2,7589,之后,2,
2,7577,显示,2,
2,7565,争夺,2,
2,7555,正文,2,
1,7544,绩,2,
1,7540,十,2,
2,7538,电动,2,
3,7534,京东方,2,
2,7531,动能,2,
2,7527,农村,2,
3,7492,保监会,2,
2,7486,走向,2,
1,7476,各,2,
2,7475,青海,2,
2,7471,三星,2,
2,7460,渤海,2,
2,7459,火电,2,
2,7458,物业,2,
2,7458,细分,2,
1,7455,进,2,
1,7438,铜,2,
1,7437,Ａ,2,
2,7428,机制,2,
2,7425,绿地,2,
2,7421,共同,2,
2,7417,强烈,2,
1,7413,战,2,
2,7409,马云,2,
2,7403,联通,2,
1,7402,船,2,
2,7401,发现,2,
1,7400,遇,2,
2,7374,多个,2,
2,7366,这样,2,
2,7355,步伐,2,
1,7352,性,2,
2,7346,低开,2,
2,7345,竞得,2,
1,7342,锌,2,
2,7317,中原,2,
1,7312,岛,2,
2,7310,利益,2,
1,7309,铝,2,
2,7308,开通,2,
4,7302,长城汽车,2,
3,7296,排行榜,2,
2,7292,二手,2,
2,7286,地震,2,
3,7285,农产品,2,
2,7284,保护,2,
2,7282,具备,2,
4,7275,中国联通,2,
4,7241,招商银行,2,
1,7236,项,2,
2,7227,獐子,2,
1,7226,微,2,
2,7224,昆明,2,
2,7213,配套,2,
2,7213,直线,2,
2,7205,扩容,2,
1,7199,力,2,
2,7197,三家,2,
2,7184,中证,2,
2,7181,经理,2,
1,7180,俄,2,
2,7175,观点,2,
2,7175,通胀,2,
1,7173,副,2,
1,7170,零,2,
2,7162,态势,2,
2,7150,现身,2,
2,7142,连锁,2,
2,7135,临近,2,
2,7133,新城,2,
2,7104,自己,2,
2,7096,煤业,2,
2,7095,中车,2,
2,7082,连阳,2,
2,7076,施工,2,
2,7072,要约,2,
1,7071,稳,2,
2,7070,规范,2,
2,7069,长春,2,
2,7065,多头,2,
2,7060,郑州,2,
2,7058,卖出,2,
4,7058,民生银行,2,
4,7055,医药行业,2,
2,7055,分享,2,
3,7054,亿港元,2,
2,7051,奶粉,2,
3,7035,太阳能,2,
2,6997,电信,2,
2,6994,组图,2,
4,6991,高速公路,2,
3,6987,美联储,2,
2,6985,主流,2,
2,6979,契机,2,
1,6971,们,2,
2,6970,海螺,2,
2,6964,江南,2,
1,6942,携,2,
2,6940,印度,2,
4,6934,兴业银行,2,
2,6925,亚太,2,
2,6925,蛋糕,2,
2,6924,文件,2,
2,6922,组织,2,
2,6907,接受,2,
2,6903,转向,2,
2,6896,补充,2,
1,6895,保,2,
3,6889,中海油,2,
2,6885,新浪,2,
1,6878,里,2,
2,6869,楼盘,2,
1,6863,信,2,
2,6843,电话,2,
2,6843,每日,2,
1,6841,哪,2,
2,6840,社区,2,
3,6838,任志强,2,
3,6823,草甘膦,2,
2,6816,农行,2,
2,6795,预告,2,
1,6790,啥,2,
2,6789,上攻,2,
2,6787,终结,2,
1,6774,令,2,
1,6768,桩,2,
2,6756,首富,2,
4,6749,工程机械,2,
2,6734,评估,2,
2,6734,金矿,2,
2,6720,保费,2,
1,6717,水,2,
3,6706,银监会,2,
2,6699,家族,2,
2,6680,安信,2,
1,6677,店,2,
2,6671,管道,2,
4,6664,中信银行,2,
2,6660,情绪,2,
1,6659,早,2,
2,6652,供需,2,
2,6651,催生,2,
2,6641,缘何,2,
1,6629,昨,2,
2,6620,议案,2,
2,6598,导航,2,
2,6596,首届,2,
3,6584,城镇化,2,
1,6580,特,2,
1,6578,回,2,
3,6568,市场化,2,
2,6567,中资,2,
2,6554,目录,2,
1,6553,真,2,
4,6534,云南白药,2,
2,6534,中性,2,
3,6524,成绩单,2,
2,6520,视讯,2,
1,6518,预,2,
1,6516,卡,2,
2,6511,暗藏,2,
2,6508,支行,2,
2,6506,中行,2,
1,6504,换,2,
2,6498,降准,2,
3,6493,塑化剂,2,
2,6485,逐渐,2,
2,6476,登记,2,
3,6472,贝因美,2,
2,6467,一度,2,
2,6459,服装,2,
2,6430,济南,2,
2,6430,航线,2,
2,6406,住宅,2,
4,6403,网络安全,2,
2,6400,扫码,2,
4,6399,中国银行,2,
2,6393,三线,2,
4,6381,无人驾驶,2,
1,6377,太,2,
2,6372,落幕,2,
2,6369,动态,2,
2,6366,现代,2,
2,6364,港元,2,
1,6362,见,2,
2,6361,海尔,2,
2,6353,银河,2,
2,6337,东阿,2,
2,6332,货币,2,
2,6327,走进,2,
1,6326,忙,2,
1,6317,机,2,
1,6309,连,2,
2,6299,官员,2,
2,6284,试水,2,
2,6281,农药,2,
1,6278,材,2,
3,6264,国家队,2,
2,6263,证金,2,
2,6261,门店,2,
2,6250,业界,2,
2,6240,重卡,2,
2,6235,建立,2,
2,6232,国电,2,
2,6230,化肥,2,
2,6227,接近,2,
2,6216,国美,2,
2,6203,家居,2,
2,6201,只是,2,
2,6195,海洋,2,
2,6192,英国,2,
2,6185,整车,2,
4,6181,金融机构,2,
1,6176,银,2,
2,6162,运输,2,
2,6161,责任,2,
2,6160,有关,2,
2,6159,海运,2,
2,6159,吉利,2,
2,6142,史上,2,
1,6140,女,2,
2,6139,西南,2,
2,6137,半日,2,
1,6123,展,2,
2,6120,锁定,2,
2,6120,日报,2,
2,6098,北车,2,
1,6089,条,2,
2,6088,买房,2,
2,6087,巨资,2,
2,6082,市民,2,
2,6044,通用,2,
2,6024,首份,2,
2,6006,耗资,2,
2,5986,天马,2,
2,5978,华菱,2,
2,5929,三峡,2,
1,5913,北,2,
1,5894,造,2,
2,5876,紫光,2,
2,5875,拟向,2,
2,5857,大唐,2,
2,5851,大通,2,
2,5821,飞天,2,
1,5809,渝,2,
4,5786,国家电网,2,
1,5760,英,2,
1,5733,佳,2,
2,5719,服饰,2,
2,5695,包装,2,
2,5689,频繁,2,
1,5665,板,2,
2,5597,过半,2,
1,5545,辆,2,
2,5529,陆续,2,
2,5522,集成,2,
2,5513,这家,2,
3,5508,雅戈尔,2,
2,5497,潍柴,2,
2,5494,北汽,2,
2,5464,动漫,2,
2,5429,期间,2,
2,5428,认定,2,
1,5391,纯,2,
2,5378,万方,2,
2,5294,静待,2,
2,5291,清洁,2,
2,5131,方面,2,
2,5059,甩卖,2,
3,5050,出厂价,2,
2,4978,份额,2,
2,4935,售价,2,
2,4924,评价,2,
2,4912,转换,2,
1,4911,神,2,
2,4864,永安,2,
2,4863,金风,2,
2,4846,海康,2,
2,4837,电工,2,
2,4827,已有,2,
1,4807,德,2,
2,4803,延伸,2,
4,4789,解决方案,2,
2,4721,胜利,2,
2,4720,宁夏,2,
3,4714,产业化,2,
4,4710,双汇发展,2,
3,4682,煤化工,2,
2,4667,天地,2,
1,4660,雷,2,
1,4653,马,2,
2,4609,华能,2,
2,4602,舍得,2,
2,4589,证书,2,
2,4582,双降,2,
2,4574,置换,2,
2,4535,中铝,2,
2,4525,烟台,2,
2,4524,华北,2,
2,4522,说明,2,
2,4508,比特,2,
2,4458,医保,2,
2,4434,中恒,2,
1,4425,披,2,
2,4410,沱牌,2,
